passer,recipient,n_passes_completed
Mikel Oyarzabal Ugarte,Jorge Resurrección Merodio,8
Mikel Oyarzabal Ugarte,Pedro González López,1
Mikel Oyarzabal Ugarte,Sergio Busquets i Burgos,5
Pau Francisco Torres,Aymeric Laporte,3
Pau Francisco Torres,Daniel Olmo Carvajal,1
Pau Francisco Torres,Gerard Moreno Balaguero,1
Pau Francisco Torres,Jordi Alba Ramos,2
Pau Francisco Torres,Pedro González López,2
Pau Francisco Torres,Rodrigo Hernández Cascante,1
Pau Francisco Torres,Thiago Alcântara do Nascimento,1
Pau Francisco Torres,Unai Simón Mendibil,3
Pau Francisco Torres,Álvaro Borja Morata Martín,2
Pedro González López,Aymeric Laporte,9
Pedro González López,César Azpilicueta Tanco,2
Pedro González López,Daniel Olmo Carvajal,4
Pedro González López,Eric García Martret,8
Pedro González López,Ferrán Torres García,7
Pedro González López,Gerard Moreno Balaguero,1
Pedro González López,Jordi Alba Ramos,16
Pedro González López,Jorge Resurrección Merodio,1
Pedro González López,Mikel Oyarzabal Ugarte,2
Pedro González López,Pau Francisco Torres,3
Pedro González López,Rodrigo Hernández Cascante,2
Pedro González López,Sergio Busquets i Burgos,2
Pedro González López,Unai Simón Mendibil,2
Pedro González López,Álvaro Borja Morata Martín,2
Rodrigo Hernández Cascante,Aymeric Laporte,3
Rodrigo Hernández Cascante,César Azpilicueta Tanco,3
Rodrigo Hernández Cascante,Daniel Olmo Carvajal,4
Rodrigo Hernández Cascante,Eric García Martret,9
Rodrigo Hernández Cascante,Gerard Moreno Balaguero,4
Rodrigo Hernández Cascante,Marcos Llorente Moreno,9
Rodrigo Hernández Cascante,Pau Francisco Torres,3
Rodrigo Hernández Cascante,Pedro González López,2
Rodrigo Hernández Cascante,Sergio Busquets i Burgos,4
Rodrigo Hernández Cascante,Thiago Alcântara do Nascimento,1
Rodrigo Hernández Cascante,Unai Simón Mendibil,1
Sergio Busquets i Burgos,Aymeric Laporte,9
Sergio Busquets i Burgos,César Azpilicueta Tanco,6
Sergio Busquets i Burgos,Daniel Olmo Carvajal,4
Sergio Busquets i Burgos,Eric García Martret,16
Sergio Busquets i Burgos,Ferrán Torres García,2
Sergio Busquets i Burgos,Gerard Moreno Balaguero,3
Sergio Busquets i Burgos,Jordi Alba Ramos,5
Sergio Busquets i Burgos,Jorge Resurrección Merodio,6
Sergio Busquets i Burgos,Marcos Llorente Moreno,1
Sergio Busquets i Burgos,Mikel Oyarzabal Ugarte,2
Sergio Busquets i Burgos,Pedro González López,10
Sergio Busquets i Burgos,Rodrigo Hernández Cascante,3
Sergio Busquets i Burgos,Unai Simón Mendibil,1
Thiago Alcântara do Nascimento,Aymeric Laporte,3
Thiago Alcântara do Nascimento,Pau Francisco Torres,1
Thiago Alcântara do Nascimento,Rodrigo Hernández Cascante,4
Unai Simón Mendibil,Aymeric Laporte,22
Unai Simón Mendibil,César Azpilicueta Tanco,4
Unai Simón Mendibil,Daniel Olmo Carvajal,2
Unai Simón Mendibil,Eric García Martret,13
Unai Simón Mendibil,Gerard Moreno Balaguero,1
Unai Simón Mendibil,Jordi Alba Ramos,1
Unai Simón Mendibil,Jorge Resurrección Merodio,2
Unai Simón Mendibil,Pau Francisco Torres,2
Unai Simón Mendibil,Pedro González López,1
Unai Simón Mendibil,Rodrigo Hernández Cascante,1
Unai Simón Mendibil,Sergio Busquets i Burgos,2
Álvaro Borja Morata Martín,Daniel Olmo Carvajal,3
Álvaro Borja Morata Martín,Gerard Moreno Balaguero,2
Álvaro Borja Morata Martín,Jordi Alba Ramos,3
Álvaro Borja Morata Martín,Jorge Resurrección Merodio,1
Álvaro Borja Morata Martín,Pedro González López,1
