passer,recipient,n_passes_completed
João Maria Lobo Alves Palhinha Gonçalves,Kléper Laveran Lima Ferreira,3
João Maria Lobo Alves Palhinha Gonçalves,Raphaël Adelino José Guerreiro,1
João Maria Lobo Alves Palhinha Gonçalves,Renato Júnior Luz Sanches,7
João Maria Lobo Alves Palhinha Gonçalves,Rúben Santos Gato Alves Dias,5
Kléper Laveran Lima Ferreira,André Miguel Valente Silva,1
Kléper Laveran Lima Ferreira,Bruno Miguel Borges Fernandes,5
Kléper Laveran Lima Ferreira,Cristiano Ronaldo dos Santos Aveiro,6
Kléper Laveran Lima Ferreira,Danilo Luís Hélio Pereira,1
Kléper Laveran Lima Ferreira,José Diogo Dalot Teixeira,13
Kléper Laveran Lima Ferreira,João Filipe Iria Santos Moutinho,2
Kléper Laveran Lima Ferreira,João Maria Lobo Alves Palhinha Gonçalves,3
Kléper Laveran Lima Ferreira,Raphaël Adelino José Guerreiro,7
Kléper Laveran Lima Ferreira,Renato Júnior Luz Sanches,4
Kléper Laveran Lima Ferreira,Rui Pedro dos Santos Patrício,8
Kléper Laveran Lima Ferreira,Rúben Santos Gato Alves Dias,16
Kléper Laveran Lima Ferreira,Sérgio Miguel Relvas de Oliveira,1
Raphaël Adelino José Guerreiro,Bruno Miguel Borges Fernandes,2
Raphaël Adelino José Guerreiro,Cristiano Ronaldo dos Santos Aveiro,4
Raphaël Adelino José Guerreiro,Danilo Luís Hélio Pereira,1
Raphaël Adelino José Guerreiro,Diogo José Teixeira da Silva,11
Raphaël Adelino José Guerreiro,José Diogo Dalot Teixeira,1
Raphaël Adelino José Guerreiro,João Filipe Iria Santos Moutinho,3
Raphaël Adelino José Guerreiro,João Maria Lobo Alves Palhinha Gonçalves,8
Raphaël Adelino José Guerreiro,Kléper Laveran Lima Ferreira,1
Raphaël Adelino José Guerreiro,Renato Júnior Luz Sanches,28
Raphaël Adelino José Guerreiro,Rui Pedro dos Santos Patrício,1
Raphaël Adelino José Guerreiro,Rúben Santos Gato Alves Dias,10
Raphaël Adelino José Guerreiro,Sérgio Miguel Relvas de Oliveira,6
Renato Júnior Luz Sanches,Bernardo Mota Veiga de Carvalho e Silva,1
Renato Júnior Luz Sanches,Cristiano Ronaldo dos Santos Aveiro,7
Renato Júnior Luz Sanches,Diogo José Teixeira da Silva,8
Renato Júnior Luz Sanches,José Diogo Dalot Teixeira,9
Renato Júnior Luz Sanches,João Filipe Iria Santos Moutinho,3
Renato Júnior Luz Sanches,João Félix Sequeira,5
Renato Júnior Luz Sanches,João Maria Lobo Alves Palhinha Gonçalves,7
Renato Júnior Luz Sanches,Kléper Laveran Lima Ferreira,9
Renato Júnior Luz Sanches,Raphaël Adelino José Guerreiro,9
Renato Júnior Luz Sanches,Rúben Santos Gato Alves Dias,3
Rui Pedro dos Santos Patrício,Danilo Luís Hélio Pereira,1
Rui Pedro dos Santos Patrício,José Diogo Dalot Teixeira,1
Rui Pedro dos Santos Patrício,João Filipe Iria Santos Moutinho,2
Rui Pedro dos Santos Patrício,Kléper Laveran Lima Ferreira,3
Rui Pedro dos Santos Patrício,Rúben Santos Gato Alves Dias,9
Rúben Santos Gato Alves Dias,André Miguel Valente Silva,1
Rúben Santos Gato Alves Dias,Bernardo Mota Veiga de Carvalho e Silva,1
Rúben Santos Gato Alves Dias,Bruno Miguel Borges Fernandes,2
Rúben Santos Gato Alves Dias,Cristiano Ronaldo dos Santos Aveiro,1
Rúben Santos Gato Alves Dias,Danilo Luís Hélio Pereira,1
Rúben Santos Gato Alves Dias,Diogo José Teixeira da Silva,3
Rúben Santos Gato Alves Dias,José Diogo Dalot Teixeira,1
Rúben Santos Gato Alves Dias,João Filipe Iria Santos Moutinho,3
Rúben Santos Gato Alves Dias,João Félix Sequeira,2
Rúben Santos Gato Alves Dias,João Maria Lobo Alves Palhinha Gonçalves,1
Rúben Santos Gato Alves Dias,Kléper Laveran Lima Ferreira,14
Rúben Santos Gato Alves Dias,Raphaël Adelino José Guerreiro,25
Rúben Santos Gato Alves Dias,Renato Júnior Luz Sanches,3
Rúben Santos Gato Alves Dias,Rui Pedro dos Santos Patrício,2
Rúben Santos Gato Alves Dias,Sérgio Miguel Relvas de Oliveira,2
Sérgio Miguel Relvas de Oliveira,Bruno Miguel Borges Fernandes,3
Sérgio Miguel Relvas de Oliveira,Cristiano Ronaldo dos Santos Aveiro,1
Sérgio Miguel Relvas de Oliveira,José Diogo Dalot Teixeira,3
Sérgio Miguel Relvas de Oliveira,João Félix Sequeira,5
Sérgio Miguel Relvas de Oliveira,Kléper Laveran Lima Ferreira,2
Sérgio Miguel Relvas de Oliveira,Raphaël Adelino José Guerreiro,3
