passer,recipient,n_passes_completed
Nicolò Barella,Ciro Immobile,1
Nicolò Barella,Domenico Berardi,2
Nicolò Barella,Federico Chiesa,3
Nicolò Barella,Giorgio Chiellini,2
Nicolò Barella,Giovanni Di Lorenzo,2
Nicolò Barella,Jorge Luiz Frello Filho,2
Nicolò Barella,Marco Verratti,1
Rafael Tolói,Andrea Belotti,1
Rafael Tolói,Domenico Berardi,5
Rafael Tolói,Jorge Luiz Frello Filho,1
Rafael Tolói,Leonardo Bonucci,1
Rafael Tolói,Matteo Pessina,5
