passer,recipient,n_passes_completed
Oleksandr Karavaev,Illia Zabarnyi,19
Oleksandr Karavaev,Mykola Matviyenko,1
Oleksandr Karavaev,Mykola Shaparenko,1
Oleksandr Karavaev,Oleksandr Zinchenko,1
Oleksandr Karavaev,Roman Yaremchuk,4
Oleksandr Karavaev,Ruslan Malinovskiy,2
Oleksandr Karavaev,Sergey Krivtsov,3
Oleksandr Karavaev,Serhii Sydorchuk,11
Oleksandr Karavaev,Taras Stepanenko,4
Oleksandr Karavaev,Viktor Tsygankov,2
Oleksandr Zinchenko,Artem Besedin,1
Oleksandr Zinchenko,Artem Dovbyk,3
Oleksandr Zinchenko,Evgeny Makarenko,7
Oleksandr Zinchenko,Heorhii Bushchan,3
Oleksandr Zinchenko,Mykola Matviyenko,20
Oleksandr Zinchenko,Mykola Shaparenko,12
Oleksandr Zinchenko,Oleksandr Karavaev,3
Oleksandr Zinchenko,Roman Yaremchuk,2
Oleksandr Zinchenko,Ruslan Malinovskiy,14
Oleksandr Zinchenko,Sergey Krivtsov,3
Oleksandr Zinchenko,Serhii Sydorchuk,1
Oleksandr Zinchenko,Taras Stepanenko,13
Oleksandr Zinchenko,Viktor Tsygankov,3
Roman Bezus,Evgeny Makarenko,1
Roman Yaremchuk,Andriy Yarmolenko,6
Roman Yaremchuk,Mykola Shaparenko,3
Roman Yaremchuk,Oleksandr Karavaev,1
Roman Yaremchuk,Oleksandr Zinchenko,5
Roman Yaremchuk,Ruslan Malinovskiy,1
Roman Yaremchuk,Serhii Sydorchuk,2
Roman Yaremchuk,Taras Stepanenko,1
Ruslan Malinovskiy,Artem Dovbyk,2
Ruslan Malinovskiy,Evgeny Makarenko,3
Ruslan Malinovskiy,Illia Zabarnyi,2
Ruslan Malinovskiy,Mykola Matviyenko,5
Ruslan Malinovskiy,Oleksandr Karavaev,2
Ruslan Malinovskiy,Oleksandr Zinchenko,8
Ruslan Malinovskiy,Roman Yaremchuk,2
Ruslan Malinovskiy,Serhii Sydorchuk,3
Ruslan Malinovskiy,Taras Stepanenko,2
Ruslan Malinovskiy,Viktor Tsygankov,1
Sergey Krivtsov,Andriy Yarmolenko,1
Sergey Krivtsov,Heorhii Bushchan,5
Sergey Krivtsov,Illia Zabarnyi,31
Sergey Krivtsov,Mykola Matviyenko,29
Sergey Krivtsov,Oleksandr Karavaev,2
Sergey Krivtsov,Ruslan Malinovskiy,4
Sergey Krivtsov,Serhii Sydorchuk,4
Sergey Krivtsov,Taras Stepanenko,3
Serhii Sydorchuk,Andriy Yarmolenko,6
Serhii Sydorchuk,Evgeny Makarenko,2
Serhii Sydorchuk,Illia Zabarnyi,11
Serhii Sydorchuk,Mykola Matviyenko,4
Serhii Sydorchuk,Oleksandr Karavaev,11
Serhii Sydorchuk,Oleksandr Zinchenko,1
Serhii Sydorchuk,Roman Yaremchuk,1
Serhii Sydorchuk,Ruslan Malinovskiy,1
Serhii Sydorchuk,Sergey Krivtsov,7
Serhii Sydorchuk,Taras Stepanenko,3
Serhii Sydorchuk,Viktor Tsygankov,4
Taras Stepanenko,Andriy Yarmolenko,2
Taras Stepanenko,Heorhii Bushchan,1
Taras Stepanenko,Illia Zabarnyi,3
Taras Stepanenko,Mykola Matviyenko,6
Taras Stepanenko,Mykola Shaparenko,6
Taras Stepanenko,Oleksandr Zinchenko,7
Taras Stepanenko,Roman Yaremchuk,3
Taras Stepanenko,Ruslan Malinovskiy,3
Taras Stepanenko,Sergey Krivtsov,4
Taras Stepanenko,Serhii Sydorchuk,6
Viktor Tsygankov,Evgeny Makarenko,2
Viktor Tsygankov,Illia Zabarnyi,1
Viktor Tsygankov,Mykola Matviyenko,2
Viktor Tsygankov,Oleksandr Karavaev,5
Viktor Tsygankov,Oleksandr Zinchenko,2
Viktor Tsygankov,Roman Bezus,1
Viktor Tsygankov,Ruslan Malinovskiy,2
