passer,recipient,n_passes_completed
Renato Júnior Luz Sanches,Bernardo Mota Veiga de Carvalho e Silva,2
Renato Júnior Luz Sanches,Cristiano Ronaldo dos Santos Aveiro,7
Renato Júnior Luz Sanches,Danilo Luís Hélio Pereira,4
Renato Júnior Luz Sanches,Diogo José Teixeira da Silva,8
Renato Júnior Luz Sanches,João Filipe Iria Santos Moutinho,9
Renato Júnior Luz Sanches,João Maria Lobo Alves Palhinha Gonçalves,5
Renato Júnior Luz Sanches,Kléper Laveran Lima Ferreira,4
Renato Júnior Luz Sanches,Nélson Cabral Semedo,3
Renato Júnior Luz Sanches,Raphaël Adelino José Guerreiro,9
Renato Júnior Luz Sanches,Rui Pedro dos Santos Patrício,1
Renato Júnior Luz Sanches,Rúben Santos Gato Alves Dias,21
Rui Pedro dos Santos Patrício,Bernardo Mota Veiga de Carvalho e Silva,1
Rui Pedro dos Santos Patrício,João Filipe Iria Santos Moutinho,1
Rui Pedro dos Santos Patrício,Kléper Laveran Lima Ferreira,7
Rui Pedro dos Santos Patrício,Nélson Cabral Semedo,1
Rui Pedro dos Santos Patrício,Rúben Santos Gato Alves Dias,17
Rúben Diogo Da Silva Neves,Bruno Miguel Borges Fernandes,1
Rúben Diogo Da Silva Neves,José Diogo Dalot Teixeira,2
Rúben Diogo Da Silva Neves,Raphaël Adelino José Guerreiro,1
Rúben Diogo Da Silva Neves,Rúben Santos Gato Alves Dias,5
Rúben Santos Gato Alves Dias,Bruno Miguel Borges Fernandes,1
Rúben Santos Gato Alves Dias,Cristiano Ronaldo dos Santos Aveiro,3
Rúben Santos Gato Alves Dias,Danilo Luís Hélio Pereira,5
Rúben Santos Gato Alves Dias,Diogo José Teixeira da Silva,4
Rúben Santos Gato Alves Dias,José Diogo Dalot Teixeira,1
Rúben Santos Gato Alves Dias,João Filipe Iria Santos Moutinho,10
Rúben Santos Gato Alves Dias,João Maria Lobo Alves Palhinha Gonçalves,3
Rúben Santos Gato Alves Dias,Kléper Laveran Lima Ferreira,15
Rúben Santos Gato Alves Dias,Raphaël Adelino José Guerreiro,18
Rúben Santos Gato Alves Dias,Renato Júnior Luz Sanches,25
Rúben Santos Gato Alves Dias,Rui Pedro dos Santos Patrício,6
Rúben Santos Gato Alves Dias,Sérgio Miguel Relvas de Oliveira,2
Sérgio Miguel Relvas de Oliveira,Rúben Santos Gato Alves Dias,1
