passer,recipient,n_passes_completed
Danilo Luís Hélio Pereira,André Miguel Valente Silva,1
Danilo Luís Hélio Pereira,Bernardo Mota Veiga de Carvalho e Silva,1
Danilo Luís Hélio Pereira,Bruno Miguel Borges Fernandes,6
Danilo Luís Hélio Pereira,Cristiano Ronaldo dos Santos Aveiro,3
Danilo Luís Hélio Pereira,Diogo José Teixeira da Silva,4
Danilo Luís Hélio Pereira,João Filipe Iria Santos Moutinho,1
Danilo Luís Hélio Pereira,Kléper Laveran Lima Ferreira,9
Danilo Luís Hélio Pereira,Nélson Cabral Semedo,9
Danilo Luís Hélio Pereira,Rafael Alexandre Fernandes Ferreira da Silva,1
Danilo Luís Hélio Pereira,Raphaël Adelino José Guerreiro,5
Danilo Luís Hélio Pereira,Renato Júnior Luz Sanches,3
Danilo Luís Hélio Pereira,Rúben Santos Gato Alves Dias,15
Danilo Luís Hélio Pereira,William Silva de Carvalho,4
Diogo José Teixeira da Silva,Bernardo Mota Veiga de Carvalho e Silva,1
Diogo José Teixeira da Silva,Bruno Miguel Borges Fernandes,3
Diogo José Teixeira da Silva,Cristiano Ronaldo dos Santos Aveiro,3
Diogo José Teixeira da Silva,Danilo Luís Hélio Pereira,4
Diogo José Teixeira da Silva,Kléper Laveran Lima Ferreira,1
Diogo José Teixeira da Silva,Nélson Cabral Semedo,1
Diogo José Teixeira da Silva,Raphaël Adelino José Guerreiro,5
Diogo José Teixeira da Silva,Rúben Santos Gato Alves Dias,3
Diogo José Teixeira da Silva,William Silva de Carvalho,1
João Filipe Iria Santos Moutinho,André Miguel Valente Silva,1
João Filipe Iria Santos Moutinho,Cristiano Ronaldo dos Santos Aveiro,1
João Filipe Iria Santos Moutinho,Danilo Luís Hélio Pereira,1
João Filipe Iria Santos Moutinho,Nélson Cabral Semedo,2
João Filipe Iria Santos Moutinho,Rafael Alexandre Fernandes Ferreira da Silva,3
João Filipe Iria Santos Moutinho,Renato Júnior Luz Sanches,3
Kléper Laveran Lima Ferreira,Bernardo Mota Veiga de Carvalho e Silva,11
Kléper Laveran Lima Ferreira,Bruno Miguel Borges Fernandes,3
Kléper Laveran Lima Ferreira,Danilo Luís Hélio Pereira,11
Kléper Laveran Lima Ferreira,Diogo José Teixeira da Silva,2
Kléper Laveran Lima Ferreira,Nélson Cabral Semedo,19
Kléper Laveran Lima Ferreira,Raphaël Adelino José Guerreiro,5
Kléper Laveran Lima Ferreira,Renato Júnior Luz Sanches,2
Kléper Laveran Lima Ferreira,Rui Pedro dos Santos Patrício,3
Kléper Laveran Lima Ferreira,Rúben Santos Gato Alves Dias,13
Kléper Laveran Lima Ferreira,William Silva de Carvalho,11
Nélson Cabral Semedo,André Miguel Valente Silva,1
Nélson Cabral Semedo,Bernardo Mota Veiga de Carvalho e Silva,12
Nélson Cabral Semedo,Bruno Miguel Borges Fernandes,10
Nélson Cabral Semedo,Cristiano Ronaldo dos Santos Aveiro,3
Nélson Cabral Semedo,Danilo Luís Hélio Pereira,7
Nélson Cabral Semedo,Diogo José Teixeira da Silva,3
Nélson Cabral Semedo,João Filipe Iria Santos Moutinho,1
Nélson Cabral Semedo,Kléper Laveran Lima Ferreira,17
Nélson Cabral Semedo,Rafael Alexandre Fernandes Ferreira da Silva,8
Nélson Cabral Semedo,Renato Júnior Luz Sanches,1
Nélson Cabral Semedo,Rui Pedro dos Santos Patrício,2
Nélson Cabral Semedo,William Silva de Carvalho,14
Rafael Alexandre Fernandes Ferreira da Silva,André Miguel Valente Silva,1
Rafael Alexandre Fernandes Ferreira da Silva,Bruno Miguel Borges Fernandes,1
Rafael Alexandre Fernandes Ferreira da Silva,Cristiano Ronaldo dos Santos Aveiro,4
Rafael Alexandre Fernandes Ferreira da Silva,João Filipe Iria Santos Moutinho,4
Rafael Alexandre Fernandes Ferreira da Silva,Nélson Cabral Semedo,6
Rafael Alexandre Fernandes Ferreira da Silva,Renato Júnior Luz Sanches,1
Rafael Alexandre Fernandes Ferreira da Silva,William Silva de Carvalho,3
Raphaël Adelino José Guerreiro,Bernardo Mota Veiga de Carvalho e Silva,1
Raphaël Adelino José Guerreiro,Bruno Miguel Borges Fernandes,4
Raphaël Adelino José Guerreiro,Cristiano Ronaldo dos Santos Aveiro,10
Raphaël Adelino José Guerreiro,Danilo Luís Hélio Pereira,9
Raphaël Adelino José Guerreiro,Diogo José Teixeira da Silva,14
Raphaël Adelino José Guerreiro,Rafael Alexandre Fernandes Ferreira da Silva,1
Raphaël Adelino José Guerreiro,Renato Júnior Luz Sanches,1
Raphaël Adelino José Guerreiro,Rui Pedro dos Santos Patrício,1
Raphaël Adelino José Guerreiro,Rúben Santos Gato Alves Dias,21
Raphaël Adelino José Guerreiro,William Silva de Carvalho,5
Renato Júnior Luz Sanches,Cristiano Ronaldo dos Santos Aveiro,2
Renato Júnior Luz Sanches,João Filipe Iria Santos Moutinho,3
Renato Júnior Luz Sanches,Kléper Laveran Lima Ferreira,2
Renato Júnior Luz Sanches,Nélson Cabral Semedo,1
Renato Júnior Luz Sanches,Rafael Alexandre Fernandes Ferreira da Silva,3
Renato Júnior Luz Sanches,Raphaël Adelino José Guerreiro,1
Renato Júnior Luz Sanches,Rúben Santos Gato Alves Dias,1
Rui Pedro dos Santos Patrício,Cristiano Ronaldo dos Santos Aveiro,1
Rui Pedro dos Santos Patrício,Danilo Luís Hélio Pereira,1
Rui Pedro dos Santos Patrício,Diogo José Teixeira da Silva,1
Rui Pedro dos Santos Patrício,Kléper Laveran Lima Ferreira,7
Rui Pedro dos Santos Patrício,Nélson Cabral Semedo,4
Rui Pedro dos Santos Patrício,Rafael Alexandre Fernandes Ferreira da Silva,1
Rui Pedro dos Santos Patrício,Raphaël Adelino José Guerreiro,3
Rui Pedro dos Santos Patrício,Rúben Santos Gato Alves Dias,4
Rúben Santos Gato Alves Dias,Bernardo Mota Veiga de Carvalho e Silva,1
Rúben Santos Gato Alves Dias,Bruno Miguel Borges Fernandes,3
Rúben Santos Gato Alves Dias,Cristiano Ronaldo dos Santos Aveiro,4
Rúben Santos Gato Alves Dias,Danilo Luís Hélio Pereira,11
Rúben Santos Gato Alves Dias,Diogo José Teixeira da Silva,1
Rúben Santos Gato Alves Dias,Kléper Laveran Lima Ferreira,22
Rúben Santos Gato Alves Dias,Nélson Cabral Semedo,3
Rúben Santos Gato Alves Dias,Raphaël Adelino José Guerreiro,26
Rúben Santos Gato Alves Dias,Renato Júnior Luz Sanches,2
Rúben Santos Gato Alves Dias,Rui Pedro dos Santos Patrício,2
Rúben Santos Gato Alves Dias,William Silva de Carvalho,14
William Silva de Carvalho,Bernardo Mota Veiga de Carvalho e Silva,5
William Silva de Carvalho,Bruno Miguel Borges Fernandes,4
William Silva de Carvalho,Cristiano Ronaldo dos Santos Aveiro,5
William Silva de Carvalho,Danilo Luís Hélio Pereira,4
William Silva de Carvalho,Diogo José Teixeira da Silva,5
William Silva de Carvalho,Kléper Laveran Lima Ferreira,11
William Silva de Carvalho,Nélson Cabral Semedo,7
William Silva de Carvalho,Rafael Alexandre Fernandes Ferreira da Silva,2
William Silva de Carvalho,Raphaël Adelino José Guerreiro,6
William Silva de Carvalho,Rúben Santos Gato Alves Dias,9
